id,rating,cleaned_review,label,is_suggestion
5973,1,internet really slow days open ticket complain guys dont even acknowledge used call us know details least try resolve issue nothing constant net issue lack customer service inability address issue distancing general customers,negative,0
5974,1,say never connect world link ever complained multiple times office internet problem doesnt respect costumers need doesnt serve effectively dont complaints app frustrated internet connection high speed shown adds things internet,negative,1
5975,5,good,positive,0
5976,2,derai problem haru xa,negative,1
5977,1,dont like internet slow problematic,negative,1
5978,1,access worldlink app every time take mobile data,negative,0
5979,1,bio matra ho xito vaneko worldlink vanney jpt wifi ho nahal kosailey ni worldlink last slow xa bigreko bigrai garxa,negative,0
5980,1,cheating giving net nicly paisa chai ati line net narmro dine,negative,0
5981,1,khatey wifi,negative,0
5982,1,bad app thish app good wifi password change thish app,negative,0
5983,1,dont ask rating,negative,0
5984,3,good easy interface use user friendly app times internet services gets little slow,neutral,0
5985,1,weeks already since stopped working please fix asap,negative,1
5986,1,always face poor network connection inline gaming,negative,0
5987,1,wifi slow open thing like youtube playstore google plz make internet fast,negative,0
5988,1,branch complaint garnu parni hoinara direct head office thukkasarkar pani lutera worldlink pani luterapaisa samma line ani speed chai testai haimah ta hajur lai chor ko nickname dinchu,negative,0
5989,1,slow,negative,0
5990,1,first app keeps loading soon open app never opens everytime complain slow internet connection response router connected many devices causes slow internet normal home user connected 35 mobile devices buy 1 internet package single mobile device friend online game connects 80 ms lower mine always 150 ms disgusting worldlink services,negative,0
5991,1,app keeps getting stuck loading screen contacted support team couldnt help well tried reinstalling app still useless,negative,0
5992,1,problem description 1the internet going worst worst day bay even zoom meeting also cant run perfect 2next thing internet connection problem 3fixed time due worst service take online class properly hope fixed problem soon possible thanks,negative,1
5993,1,much problem ur netwhile playing game,negative,1
5994,1,login veryslow,negative,0
5995,1,app nai chaldaina loading circle maatra dekhaucha please fix asap,negative,1
5996,1,chito bhanekai worldlink tara kaxuwa bhanda chito chai xinakaxuwa pani xito kudxa yo net bhanda,negative,0
5997,1,10 days internet slow please fix internet speed world link worldlink netslow,negative,1
5998,5,nice,positive,0
5999,1,bad internet game ping always high ajha xito bhanekai world link rey,negative,0
6000,1,one answers issues regarding support posted issue 3 hours back response till,negative,0
6001,1,app doesnt load problem going atleast month irresponsible guys fixed yet,negative,1
6002,1,regretting decision made life subscribing worldlink,negative,0
6003,1,since days application working trying since days working,negative,0
6004,1,working app anymore,negative,0
6005,1,worst internet connectiondo join scam,negative,0
6006,1,apps ramro bhayeni aachal ta world link ko nate nai ramro chaldaina world link wifi creater something nate must fast na bhaye hami sabbai world link bahek aare wifi jodxau,negative,1
6007,1,please dont use internet l give bad internet connection,negative,1
6008,1,worst internet service world complained issue severa time bo one response wifi becomes always slow cant even play games done mistake install worldlink wifi never mistake use data worldlink,negative,0
6009,1,lack wifi play free fire pubg speed worldlink,negative,0
6010,1,gu jasto net kai chaldina k ho yo kasto kam na lagnenet paisa matra kheradata tanera khelnu parcha,negative,0
6011,1,trying make account app making account,negative,0
6012,1,khatay world link mula pass ghange garda unable make desired changes vanchas ani net pani geda jasto chalxa khatay ko pan masalay tero wifi uthayarw laija mula,negative,0
6013,1,poor net connection everyplace please make fast network slow network nepal,negative,1
6014,1,bad network,negative,0
6015,5,nice app net,positive,0
6016,1,yo chor net ho dont use network guys din 56 hrs ta yo net kam gardaina aru kura yo net ko speed ko garna ho van ghanta jasto speed xa pubg ms ramro aaudai plz guy dont use net jay nepal,negative,0
6017,1,net ksto xa tha xa paisa dherai linxau baru net ramro dinnau,negative,0
6018,5,okay,positive,0
6019,5,good,positive,0
6020,1,cant even change passwords anything says failed make desired changes doesnt even shows connected device disappointed,negative,0
6021,5,plz update sports channels,positive,1
6022,1,worst internet ever,negative,0
6023,1,app worse performing wellplease update app,negative,1
6024,1,poor network facility,negative,0
6025,1,ive trying change password 1 week unable didnt know changing pw hard,negative,0
6026,5,good internet service,positive,0
6027,5,amazing,positive,0
6028,1,yo worldlink jasto kunai net chainw geda jasto muji aauda chalchaa yrll yoo net jindagi ni nahalnu hai ghar lastai aauda chaa muji aabeyy game khalni bella 999 bhayek kai hunnna phn garda ni khali busy huncha muji,negative,0
6029,1,rating internet provide really sucks really know restart wifi customized settings go enjoy,negative,0
6030,5,good,positive,0
6031,1,worst customer care support service nepal think,negative,0
6032,1,lamo geda jasto app ra puti jasto internet ja muji,negative,0
6033,2,giving 2 star sochya jesto rw promises kai ni pura garako xaina slow net hight ping expensive low quality,negative,0
6035,1,net slow,negative,0
6036,1,myworldlink app open hudaina loading matra hunxa install uninstall garira ni try gariko tra pani kei solution payna worldlink sir k garni dearmyworldlink kati din ko lagi ho yo samasyaa,negative,0
6037,1,muji worldlink ml mah epic cancer vanda pani cancer net muji bsdk,negative,0
6038,1,please connect internet one oldest user bad internet connection long tell fixed doesnt work minutes became like good currently terrifying dont care customer nowadays good conversation working idea communication problem,negative,1
6039,1,lado muji slow net vako vako hunxa muji haru problem solve garna sakdinas,negative,1
6040,1,muji lado jasto wifi xa randi haru ko,negative,0
6041,1,bad internet service,negative,0
6042,1,probably worst app ever,negative,0
6043,1,yesto khate jasto internet hunxa lutera haru ho sab jindagi ramro internet deko din xaina yedi kosai le jodna khoji rakhnu bhako cha bhane na jod da hunxa paila nai bhanxu lastai pachutaunu hunxa,negative,0
6044,1,internet getting worst day day,negative,0
6045,1,weak network connection,negative,0
6046,1,poor service,negative,0
6047,1,would like say ur app many glitches sometimes doesnt worked shorts satisfied worldlink app thank,negative,0
6048,1,ali fast banaunu paryo paisa matra khaera bhanena k,negative,0
6049,5,nate solo world link nat vary solo plz net fast make,positive,0
6050,5,good,positive,0
6051,1,totally pathetic app isp,negative,0
6052,1,worst isp ever,negative,0
6053,1,internet ta lag hunthyo hunthyo aba ta app pani chalna chhodyo,negative,0
6054,1,usless,negative,0
6055,1,louda bhanekae worldlink,negative,0
6056,4,cancelworldlink,positive,0
6057,1,chorlink asto slow cha net k ko worldlink name rakhako chor link name change garnu nepali lai thugcha paisa vani time tirnu oarni ani service dida name ko service,negative,0
6058,1,unreliable error message pop everytime want change password device filters options,negative,0
6059,1,lado jasto connection,negative,0
6060,1,option star would kahte jasto net xa nepal ko best net bansai kurki lagauxa,negative,0
6061,5,fix buffring problems,positive,1
6062,4,well,positive,0
6063,1,name chai chito vanaikai worldlink ho kam chai xaena,negative,0
6064,1,net notj working well,negative,0
6065,1,never use worldlink,negative,0
6066,1,slow vanekei worldlink,negative,0
6067,1,worst customer service worst net servuce,negative,0
6068,1,useful work slow dont even shows connected devices filter,negative,0
6069,1,much slow net,negative,0
6070,5,thank app,positive,0
6071,1,thuka mg chor haru,negative,0
6072,1,worldlink deserves 0 star suck buffers 3sec play one sec video slowest interneti n world please dont install worldlik wifii repeat never,negative,1
6073,1,poor internet services,negative,0
6074,1,worst internet game khelda ping ekdam nei high janxa jati call garera fix garaye pani ustai hunxa,negative,1
6075,5,good,positive,0
6076,1,problem connection try change router settings automatically show connection error tried unistalling abd installing suitable,negative,1
6077,1,keeps loading even installed worldlink problem,negative,1
6078,1,yo app khatam ho net jastai,negative,0
6080,1,muji jasto nate na hala paisa bachau,negative,0
6081,2,service slow,negative,0
6082,1,worldlink wifi slowly slowly dont like worldlink wifi,negative,0
6083,1,horrible,negative,0
6084,1,useless,negative,0
6085,1,whenever report issue slow internet connection say fixed slow internet issue reality dont,negative,1
6086,1,radika xora,negative,0
6087,1,worst internet ever,negative,0
6088,1,k ho wifi gari gari nachale tagne ni semma hunxa ni yesto para le vayena hai,negative,0
6089,1,app doesnt load keeps loading home screen,negative,0
6090,1,pakhe world link,negative,0
6091,1,fix app,negative,1
6092,1,disgusting worldlink never preferred others hate networks,negative,0
6093,1,app doesnt even open trying check valid subscription date worthless app doesnt even respond,negative,0
6094,1,one worst app option give 0 star would give able open apps neither able complain anything blocked facebook chutiya haru ntc data better 30 mbps internet phone bata complain garyo vane everytime solution would wifi pw change garnush routet restart garnush yini harulai phone garne 1 month ko paisa le ta pura 1 month ko internet fee tirna sakinxa worst isp nepal,negative,0
6095,3,good,neutral,0
6096,5,wifi ok network speed bit poor,positive,0
6097,1,lock sabsa slow challenge network world link hophone garara complai garna khojda phone jo uthauna plz dont use worldlinkworld link bhanda ramro network tw ntc ko xa dina tw 0 star rating dina man lathyo tara option jo xoienaworld link sambsa kam na lagne network ho 30 mbps ko network lai jamma 12 mbps dinxa world link use na garnu baru ntc use garnu dhanyabad,negative,0
6098,1,slow internet online gaming,negative,0
6099,1,internet slow,negative,0
6100,5,exceptionally helpfull,positive,0
6101,5,myworldlink app great app worldlink user app coolest features isp provider app specially love feature device filtering login process google facebookin short app great short would like recommend add features good benefits us last worldlink largest isp provider nepal grow big guys great job development nep,positive,1
