review,cleaned_text,sentiment,confidence,is_suggestion,suggestion_text
real slow internetbeing one oldest customersnot happy could please tell real story 3 months plan paying 5932 40mbps fibre internet unfortunately got see advertisement saying 60mbps less price thiswhats goin herem missing something please clarify happy got renewed 15 days ago guys better plans new customers please clear issue cheers,real slow internetbeing one oldest customersnot happy could please tell real story 3 months plan paying 5932 40mbps fibre internet unfortunately got see advertisement saying 60mbps less price thiswhats goin herem missing something please clarify happy got renewed 15 days ago guys better plans new customers please clear issue cheers,NEGATIVE,0.998,True,real slow internetbeing one oldest customersnot happy could please tell real story 3 months plan paying 5932 40mbps fibre internet unfortunately got see advertisement saying 60mbps less price thiswhats goin herem missing something please clarify happy got renewed 15 days ago guys better plans new customers please clear issue cheers
subscribed 20mbps package speed test shows 1112mbps net goes slow please solve problem,subscribed 20mbps package speed test shows 1112mbps net goes slow please solve problem,NEGATIVE,0.999,True,subscribed 20mbps package speed test shows 1112mbps net goes slow please solve problem
mac filtering needed,mac filtering needed,NEGATIVE,0.958,True,
baddest internet ever,baddest internet ever,NEGATIVE,1.0,True,
add apps net tv,add apps net tv,POSITIVE,0.881,True,add apps net tv
since customers growing service crappy isp feel anything making number 1 make company number 1 please take customer service trainings good luck downfall soon,since customers growing service crappy isp feel anything making number 1 make company number 1 please take customer service trainings good luck downfall soon,NEGATIVE,0.998,True,since customers growing service crappy isp feel anything making number 1 make company number 1 please take customer service trainings good luck downfall soon
one month switched worldlink slow cant even open facebook properly please fix problem,one month switched worldlink slow cant even open facebook properly please fix problem,NEGATIVE,1.0,True,one month switched worldlink slow cant even open facebook properly please fix problem
useless app tehi wifi connceted garera open garxu app main router offline vanxa filter unwanted user lai block hanna khojyo something went wrong please try later 1 week sam try garya tehi vanxa khatey app sala yo app vanda ta keyboard mobile ko snake game ramro xa khatey haru bejjet matra baru app detele han playstore bata,useless app tehi wifi connceted garera open garxu app main router offline vanxa filter unwanted user lai block hanna khojyo something went wrong please try later 1 week sam try garya tehi vanxa khatey app sala yo app vanda ta keyboard mobile ko snake game ramro xa khatey haru bejjet matra baru app detele han playstore bata,NEGATIVE,1.0,True,useless app tehi wifi connceted garera open garxu app main router offline vanxa filter unwanted user lai block hanna khojyo something went wrong please try later 1 week sam try garya tehi vanxa khatey app sala yo app vanda ta keyboard mobile ko snake game ramro xa khatey haru bejjet matra baru app detele han playstore bata
good app plz add technical manpower numbers easily contact,good app plz add technical manpower numbers easily contact,POSITIVE,0.998,True,good app plz add technical manpower numbers easily contact
dear worldlink could please add feature wherein primary user disconnect devices houror time period would big help online classes,dear worldlink could please add feature wherein primary user disconnect devices houror time period would big help online classes,NEGATIVE,0.996,True,dear worldlink could please add feature wherein primary user disconnect devices houror time period would big help online classes
